project_id;Id_razn;mean_words_comment;count_comments;id;assignee_id;creator_id;overall_worklogs;summary_to_eng;Year;Month;Day;Hour;DayOfWeek;Mesto_in_project;Text_Summa
48;1199;44.4545454545455;33;703513;1;1;25200;CHECK TRẠNG THÁI ĐƠN HÀNG BIFROST;2020;4;8;16;3;4.29624664879357;"CHECK TRẠNG THÁI ĐƠN HÀNG BIFROST [~khanhnn] điều phối đơn hàng này đi em.[~khietbt] check giúp em đơn này với ạSai vài con số; ko phải hệ thống toi. T hạ priority xuống high.[~ khietbt] các mge đơn hàng trular chỉ là ví dụ thken anh ạ; nếu cần thì gửi lại danh sác đủy đơn tiền vềi rồi màa ghi nhận; theo bọn e tính thì planh thì planh thì planh thì planh thì planh thì ter’s thì ter’s thì ter’s thì ter’s thì ter’s thì ter’s thì ter’s thì ter’s thì ter’s thì ter’s thì ter’s thì ter’s terh 6 tỷ 5; trong khi Bifrost la 5 tỷ 7 --> Lệch 14%[~duongph3]; [~nganp]: Các đơn hàng yêu cầu ktra đều xảy ra từ thángkhietbt: e cần xử lý cả dữ liệu quá khứ và dữ liệu hiện tại và xử lý dứt điểm về saukhông có feedback j từ phía [~duongph3] và [~nganp];[~nganp]:E gửi lại các mã sirenid của tháng 3 nhéThanks; [~nganp].[Danh sách differences giữa BIFROST với PSMO trong tháng 3 | https://docs.google.com/spreadsheets/d/1JAOXQeoh6GD3el13wABSpacZMjrv-DtORJRg9TO3phw/edit#gid=1024790887][Danh sách differences giữa bifrost và PSMO trong tháng 2|https://docs.google.com/spreadsheets/d/17d5DHHy00wI6Ijd392krK2XIPeB-EYhId1fho3-Q3lE/edit?usp=sharing]Mô hình giao tiếp khi đơn hàng của gambit lên level S4:log xử lý của worker trên bifrost không hề ghi nhận có error1. Hệ thống log chỉ chứa thông tin có 3 ngày; không đủ để ktra.cụ [~khietbt] thử call hỏi DungNV5 xem ở các tháng trước khi gặp lỗi này thì nó làm thế nào? phỏng đoán nguyên nhân của nó ntn?[~namvh] em cho anh báo cáo thời gian time up của bifrost và gambit từ 01/03 --> 30/03/2020a Tuấn cho em xin cập nhật tình trạng đơn hàng xử lý đến đâu rồi với ạ[~tuanlq] alert e bắn về slack channel services-monitoring nhưng vì slack bị limit message nên chỉ còn lưu từ ngày 10 đến giờ. Từ ngày 10 đến giờ cả bifrost và gambit đều không có downtime ạ.Team IT[~tuanlq]: Trigger lại việc cập nhật data gambit --> bifrost thì thấy transaction trên bifrost ghi nhận trạng thái mới success. VD:1. Đã thực hiện việc update lại status từ PSMO --> BIFROST cho dữ liệu từ thời điểm 20200201. s_level trên PSMO là S4A; S4B thì trên BIFROST success.[~nganp]: t đã cập nhât data từ PSMO ----> BIFROST cho tất cả các đơn giao vận hoàn thành sau 1/2/2020. E thử ktra xem dữ liệu giữa 2 systems còn bị lệch ko nhé. thanks.tks cụ [~khietbt] nhé.[~tuanlq]: Duplicated với WEWORK-715.Task này close được chưa và có cần giúp gì ko em.Dear A Khiết; a Tuấn;[~nganp]: T đã fix nốt các cases đấy. e ktra lại lần nữa nhé. thanks.Hiện tại e check lại thấy có 1 số đơn đang bị tình trạng: cùng 1 mã vận đơn những lại có 2 thông tin học viên khác nhaucái này ko assignee ai lại à [~nganp] [~khoant2][~nganp]: t có thực hiện ktra data; thì thấy với các giao dịch trên bifrost (sau 20200101); thì có 2 mã vận đơn bị duplicate:e check thử 1 đơn thì thấy trên PSMO cũng đang k có mã vận đơn[~ nganp]: như đđ đander đổi; các hệ thống có vẻ có issue khi đẻ ra các đơn cod này; dẫn tới mge đơn chop 2 đơn nàn trên psmo; và ko chác tros tros / bifro."
48;618;16.5454545454545;11;703504;1;1;10800;Collect all documentation;2020;4;9;10;4;4.35656836461126;"Collect all documentation Message from [~ducla5] in slackĐã finish xong phần LMS/Teacher của EVN.đã có tài liệu ở trong rồi[~linhdh2] mobile xong rồi anh nhé[~namdd3] ơi; ông cung cấp tất cả tài liệu đang có của eCommer vào task này nhé.Ok [~tuanlq]Ok cái này tôi đã điền những gì tôi biết rồi!Ok cái này tôi đã điền những gì tôi biết rồi!Close task này thôi a Tuấn nhỉ_chờ [~namvh] update nốt tài liệu infra vào là close._đã collect đủ các tài liệu handover"
48;510;62.375;8;703503;1;1;1800;Share document to Yann, DucLA5;2020;4;9;10;4;4.36327077747989;"Share document to Yann, DucLA5 Các tài liệu đang được đắp vào đây nhé. Anh [~ducla5] có thể review trước được rồi đó.[~Yann] [~ducla5] ơi; bọn anh tập hợp tài liệu trong link [~linhdh2] gửi ở đây nhé.[~tuanlq]anh ơi; em cần ưu tiên vụ cung cấp thông tin triển khai trên các môi trường ạ.[~ducla5] [~tuanlq][~ducla5] ngoài ra; cách dựng ở local; các Gem cần thì anh xem trong README.md ở từng git Repo nữa nhé.#Н/Д[~ducla5] [~Yann] còn tài liệu nào cần cung cấp nữa ko các em nhỉ?đã share tất cả các tài liệu cho [~Yann] và [~ducla5]"
48;4;170.75;4;703496;1;1;3600;Support, guide DucLA, Yann handles 2-3 operational issues (E-commerce));2020;4;9;11;4;4.41018766756032;Support, guide DucLA, Yann handles 2-3 operational issues (E-commerce)) [~namdd3] &# Để Run hệ thống trên môi trường local cần làm những việc sau:2. Quy trình Test hiện tại sau khi deployCác sự cố thường gặp:
48;16;61.2222222222222;9;703492;1;1;1800;Support auto cod trên hệ thống Eros - https://jira.topica.vn/browse/EVAB-135;2020;4;9;12;4;4.43699731903485;"Support auto cod trên hệ thống Eros - https://jira.topica.vn/browse/EVAB-135 [~hungcm] anh Hùng hỗ trợ thông báo giúp em với anh [~dungnv5] để đẩy nhanh việc này ạMô tả cụ thể nhé; càng cụ thể chi tiết càng tốt.{color:#d04437}Hi {color}[~dungnv5]{color:#d04437}; nội dung cần em hỗ trợ a viết các câu hỏi bôi chữ màu đỏ ấy nhé. Cái này highest em dành time support.{color}[~ducla5]: e có knowhow sẵn phần này ko có thể cùng join vào giúp [~hoangld2]?[~hungcm][~dungnv5][~hoangld2] hỏi thêm mỗi cái trên thôi đúng ko?[~hoangld2][~dungnv5] oke e nhìn thấy r; nãy vừa ngồi xem lại. Ok anh."
48;2;9.5;2;703491;1;1;3600;Update status order credit on bifrost to success & check what happen with API between on bifrost & omise;2020;4;9;16;4;4.44369973190348;"Update status order credit on bifrost to success & check what happen with API between on bifrost & omise [~pharat]; pls checking again; i have updated in bifrost already[~pharat]; i will try to find the root cause"
48;0;11;1;703488;1;1;900;Request access in minerva;2020;4;9;17;4;4.46380697050938;Request access in minerva Dear [~Jiraporn]!
48;0;19;1;703485;1;1;900;add staff in Minerva;2020;4;9;18;4;4.48391420911528;add staff in Minerva Dear [~chittrapan]!
48;547;14.75;8;703484;1;1;900;Remove livechat, which is not in use;2020;4;9;18;4;4.49061662198391;"Remove livechat, which is not in use [~minhnt6][~minhnt6]; mỗi system ở đây em nên add thành 1 subtask:[~hungcm] Task này mục đích của mình là bỏ phần livechat vì không sử dụng nữa phải không anh?[~minhnt6]: đúng rồi; e làm theo yêu cầu nhé; có 03 hệ thống thì tách ra thành 03 subtask.task này đóng thôi anh; em tạo task con và làm xong rồi.[~minhnt6]: lên production; test nghiệm thu xong mới closed được nhé.[~hungcm] nghiệm thu nhé; đã deploy lên production rồi.nghiệm thu nhe."
48;510;57.3333333333333;9;703483;1;1;3600;How to list up & remove user account of sales, mkt system who dropout topica;2020;4;9;18;4;4.49731903485255;"How to list up & remove user account of sales, mkt system who dropout topica Như bên Thái Lan em đang có danh sách nhân sự đang làm việc do OBT cung cấp; có thể lọc các email có đuôi @topica.asia mà không có trong list và disable đi được ạ.[~khoant2]: đối với EVN em tách thành 1 subtask giao cho [~khanhnn] nhé; Khoa: e tổng hợp của ETL.[~hungcm] [~khoant2] phần danh sách nếu anh cần luôn thì báo bên dev xuất theo từng hệ thống ạ.[~khanhnn]: còn trường hợp những người có account dạng tự tạo (ko phải dạng login = gmail topica) thì sao?Anh ví dụ 1 số case cụ thể giúp em anh nhé. Các hệ thống của edumall ngoài đuôi email @topica.edu.vn ra thì ko vào được anh nhé; trừ các hệ thống liên quan đến giảng viên và học viên thì có thể đăng nhập bằng gmail và đuôi @edumall.vn thì đấy là bắt buộc r anh.em dùng tính năng đăng ký tài khoản (xem ảnh); có thể nhập link email bất kỳ có đuổi @topica.edu.vn; sau đó tự nhập user/password khi đăng ký.case này thì hơi khó; vì chỉ có hệ thống psmo và nami cho phép làm việc này. còn các hệ thống khác ko có đăng ký tài khoản. Vậy giải pháp có thể là loại bỏ phần đăng ký ở các hệ thống này là sẽ được ạ.đúng rồi [~khanhnn]; loại bỏ phần đăng ký và cả đăng nhập nữa (thì những người đã có tk trước đây cũng ko login được).ok; nghiệm thu."
48;984;37.2;20;689630;1;374;86100;SEO Optimization for TEACHERS page;2020;4;10;0;5;1.3739946380697;"SEO Optimization for TEACHERS page [~Yann] maybe this task can be done in Admin Panel[ ~leonov.rs@gmail.com ]; here [~r.krasnov] is asking:We discussed the task with [ ~leonov.rs@gmail.com ] and [~r.krasnov]; and we decided that [~r.krasnov] will test his solution before implementing and discuss it with Roman.[~r.krasnov]; please see https://jira.topica.vn/browse/EVAB-190 and https://jira.topica.vn/browse/ETBA-29[~luandv] Hey! Could you please tell me do we have automatic generation of teachers in sitemap.xml?[~kirill] first three items are pushed on git. I will test it on dev server after sitemap will be done[~r.krasnov] as i know; we don't have a feature to generate sitemap.xml automatically now when the content updates. For both countries I can't find the ticket in JIRA about it. Please check it too.[~ducla5] Could you please help with credentials for admin and server of test site https://ecommerce-edumall-web-uat.tsts.edumall.io/cate/thiet-ke/thiet-ke-do-hoa/hoc -illustrator-photoshop-va-animate-cc-2017-thong-qua-bai-tap-thuc-te[ ~leonov.rs@gmail.com ] hi Roman; okay.[ ~leonov.rs@gmail.com ] I am working on it I will add teachers into sitemap.[ ~leonov.rs@gmail.com ] Hi! Could you please check this task on out stage server [https://magento-staging.edumall.vn/] ?[ ~leonov.rs@gmail.com ] Hi! I have finished with changes. Please take a look at them on stage[https://magento-staging.edumall.vn/teacher/%C4%90%E1%BB%A9c-L%E1%BB%A3i-L%C3%AA-246] we should do it with latin symbols; because vietnamese symbols in URLs look not good :([ ~leonov.rs@gmail.com ] I redid with urls. Please look at thisNow it's good! Thanks! accepted.[~kirill] [~r.krasnov] is it deployed guys or not?[ ~leonov.rs@gmail.com ] not yet; we are waiting for the new Mage prod.[~r.krasnov] [~kirill][ ~leonov.rs@gmail.com ] Please check sitemap should be updated[~r.krasnov] confirmed; thanks!"
48;834;36.3076923076923;13;689629;1;374;32400;URL duplicates after updating URL structure!;2020;4;10;0;5;1.38069705093834;"URL duplicates after updating URL structure! [~luandv] There are errors after restruct URL; pls; You fix it!Guys; this issue is critical for SEO [~namdd3] [~luandv] [~ducla5]https://jira.topica.vn/browse/EVAB-208 - don't forget that the same problem we have in ETL. Please consider it.[~ducla5] [~Yann]Hi [ ~leonov.rs@gmail.com ];[~Yann][ ~leonov.rs@gmail.com ] Does this case have a lot?[ ~leonov.rs@gmail.com ]I haven't found any new cases with different URLs for the same course; but you need to fix canonical tag for all course pages!h5. [ ~leonov.rs@gmail.com ] all urls with format base_url/\{parentCategory}/\{productName} have been config redirect to true url.[ ~leonov.rs@gmail.com ] look like ""Canonical"" fixed after i config urls.deployed[~luandv] canonicals are OK; redirects are OK; sitemap.xml is OK!"
48;0;0;0;703482;1;1;600;Loại bỏ sms gửi khi chuyển đơn cod lên S2 ( COD thường ( DHL, VNP, VTP, Speedlink));2020;4;10;9;5;4.50402144772118;Loại bỏ sms gửi khi chuyển đơn cod lên S2 ( COD thường ( DHL, VNP, VTP, Speedlink))
48;0;0;0;703481;1;1;600;Thay thế sms khi gửi cod code ( COD điện tử ( GHOV, GHTK ));2020;4;10;9;5;4.51072386058981;Thay thế sms khi gửi cod code ( COD điện tử ( GHOV, GHTK ))
48;429;9.375;8;703480;1;1;4200;Remove livechat minerva;2020;4;10;10;5;4.51742627345844;"Remove livechat minerva [~khietbt] pls review [https://git.edumall.io/tcs/minerva/merge_requests/583][~minhnt6]: Xóa đi; Minh ey.[~khietbt] pls review [https://git.edumall.io/tcs/minerva/merge_requests/583]merged[~minhnt6]: Tạo merge vào master nhé. thanks.[~khietbt] pls review merge master [https://git.edumall.io/tcs/minerva/merge_requests/584][~minhnt6]: T đã merged; thực hiện deploy lên production nhé. thanks.[~minhnt6]: Đã deploy lên production; sắp xếp với [~hungcm] để nghiệm thu nhé. Thank."
48;319;11.75;4;703479;1;1;600;Remove livechat nami;2020;4;10;10;5;4.52412868632708;"Remove livechat nami [~khietbt] pls merge [https://git.edumall.io/tcs/nami/merge_requests/1974][~minhnt6]: Passed; Tạo merge vào master nhé. thanks.[~khietbt] pls review merge master [https://git.edumall.io/tcs/nami/merge_requests/1975][~minhnt6]: Đã thực hiện deployed lên production. sắp xếp nghiệm thu với [~hungcm] nhé. thanks."
48;308;10.8;5;703478;1;1;600;Remove LiveChat kelley;2020;4;10;10;5;4.53083109919571;"Remove LiveChat kelley [~khietbt] pls review [https://git.edumall.io/tcs/kelley/merge_requests/1267]passed[~minhnt6]: Tạo merge vào master nhé. thanks.[~khietbt] pls review merge master [https://git.edumall.io/tcs/kelley/merge_requests/1268][~minhnt6]: T đã merged vào master; nhưng kelley chưa support cicd; chú hỏi [~truongbl] về cách deploy rồi nghiệm thu nhé. thanks."
48;90;14.6666666666667;3;703475;1;1;3600;Lấy thông tin người bán theo mã BF và mã vận đơn COD;2020;4;10;15;5;4.55093833780161;Lấy thông tin người bán theo mã BF và mã vận đơn COD [~khietbt] anh ơi xuất giúp em cái này với ạ. Giống đơn 166 trước vuongpd nó làm đóạ.[~nganp]: Xem ở trong chính file google sheet của e nhé:task done
48;7;3.5;2;703474;1;1;900;can't send COD 2contacts;2020;4;10;15;5;4.55764075067024;"can't send COD 2contacts [~chittrapan]; pls checking again"
48;0;4;1;703473;1;1;900;Update status order credit on bifost to success:chrg_5jhm5v2d8ipiqddrajm;2020;4;10;16;5;4.56434316353887;"Update status order credit on bifost to success:chrg_5jhm5v2d8ipiqddrajm [~pharat]; pls checking agian"
48;52;8;2;703470;1;1;900;Request access in Bifrost;2020;4;11;10;6;4.58445040214477;"Request access in Bifrost [~chatwadee]; both of them have password: topica123; pls try againThank you; we can access now"
48;296;9.33333333333333;6;703469;1;1;3600;"Request adding ""Omise"" in Bifrost at Bank account option";2020;4;11;10;6;4.5911528150134;"Request adding ""Omise"" in Bifrost at Bank account option any update on this ka[~chatwadee]; i am processing with this task; will have done before 15/4[~chatwadee]; pls test in staging environment first; http://edumalltl-bifrost-tl-web-staging.tsts.edumall.ioDone; please deploy[~chatwadee]; i deployed into production; pls checking again; i will close this task"
48;1;19.5;2;703467;1;1;900;Liệt kê danh sách nhân sự đang làm việc cho ETL;2020;4;11;12;6;4.60455764075067;Liệt kê danh sách nhân sự đang làm việc cho ETL Danh sach nhân sự đang làm việc tại ETL[https://docs.google.com/spreadsheets/d/113xfTk1zexHBdjHpVAp8-51wsJxDKvzJ7w3nMBHE2-Q/edit?ts=5e7c1d81#gid=1930125145&range=A1 | -Q/edit?ts=5e7c1d81#gid=954096489]])
48;0;0;0;703464;1;1;7200;Update status order credit on bifost to success;2020;4;11;17;6;4.62466487935657;Update status order credit on bifost to success
48;743;26.45;20;703462;1;1;19800;Logic of Prioritized course in Siren;2020;4;13;12;1;4.63806970509383;"Logic of Prioritized course in Siren Dear [~chatwadee]!This is urgent due to its impact to the revenue.I just want to know the logic of it then i will set up for all sales by myself[~chatwadee] OK; I understand the purpose of your order and have changed the priority. [~Yann] please check and comfirm order help me.[~chatwadee]; i have just checked the logic of system when set prioritized courses; and try to get contact; it working properly; and also dont limit of contact quantity; so; can you take me the courses information that you setlast time I tried this course CB03.NARUEMOL.01.EDG.NATIVECOMBO.02[~chatwadee]; did you get an error like this:yes[~chatwadee]; so; i think; in the system; idea is right; but implementation is wrong; i will checking again[~chatwadee]; the problem of this issue are both staff and system;[~chatwadee] please check and then confirm help usI cannot open the link when I want to select coures for test[~chatwadee]; i think your location is prevented; pls try again with this link; [https://edumalltl-siren-tl-web-staging.tsts.edumall.io/]!image-2020-04-22-14-41-37-903.png!oh; [~chatwadee]; i think it not allow https; can you try with this: [http://edumalltl-siren-tl-web-staging.tsts.edumall.io|http://edumalltl-siren-tl -web-staging.tsts.edumall.io/contact][~hungdv2] [~khoant2]: you test your self?i tested already. I can access normally. Maybe error because permission by location of useranyone; please update status; is it really the highest priority?[~chatwadee]; i have fixed done; pls try againTest is done with no problem; please deploy this logic"
